match_id,name,slug,gender,user_count,residence,birthplace,height,weight,plays,turned_pro,current_prize,total_prize,player_id,current_rank,name_code,country,full_name
11699296,Biolay  S.,biolay-sophia,F,74,,,,,right-handed,,3748,10836,292051,1018,BIO,France,"Biolay, Sophia"
11699334,Gigante M.,gigante-matteo,M,1615,,Rome,1.8,,left-handed,,133467,179141,326111,181,GIG,Italy,"Gigante, Matteo"
11699341,Vatutin A.,vatutin-alexey,M,483,"Volgograd, Russia","Volgograd, Russia",1.78,69,right-handed,2008,19777,485690,52462,456,VAT,Russia,"Vatutin, Alexey"
11699342,Lamasine T.,lamasine-tristan,M,477,"Choisy-le-Roi, France","Thiais, France",1.83,69,right-handed,2010,22891,484846,47767,309,LAM,France,"Lamasine, Tristan"
11699343,Wallart E.,wallart-enzo,M,133,,Orlando,1.85,,right-handed,,6707,19798,97363,698,WAL,France,"Wallart, Enzo"
11699344,Debru G.,debru-gabriel,M,1633,,Grenoble,1.93,,right-handed,,41325,73877,375536,310,DEB,France,"Debru, Gabriel"
11699345,Gobat A.,gobat-adrien,M,141,,Chambray-lès-Tours,1.75,,,,11892,15057,213079,563,GOB,France,"Gobat, Adrien"
11699346,Bellier A.,bellier-antoine,M,973,Geneva,"Geneva, Switzerland",1.96,80,left-handed,,101553,284518,113859,245,BEL,Switzerland,"Bellier, Antoine"
11699347,Kasnikowski M.,kasnikowski-maks,M,1024,,Warszawa,1.78,,right-handed,,24351,47488,342835,324,KAS,Poland,"Kasnikowski, Maks"
11699348,Poljak D.,poljak-david,M,187,"Ostrava, Czech Republic","Ostrava, Czech Republic",1.88,77,right-handed,,5272,107273,60614,949,POL,Czech Republic,"Poljak, David"
11699350,Gea A.,gea-arthur,M,593,,Carpentras,1.8,,,,29287,32905,383987,459,GEA,France,"Gea, Arthur"
11699351,Veselý J.,vesely-jiri,M,2103,"Ras Al Khaimah, UAE","Pribram, Czech Republic",1.98,94,left-handed,2009,331696,4960955,41857,292,VES,Czech Republic,"Vesely, Jiri"
11699352,Fery A.,fery-arthur,M,930,,"Sèvres, France",1.75,,,,94590,178631,321789,271,FER,United Kingdom,"Fery, Arthur"
11699361,Grant W.,grant-william,M,69,,London,,,,,4016,9714,207606,837,GRA,USA,"Grant, William"
11699386,Townsend T.,townsend-taylor,F,1514,"Atlanta, GA, USA","Chicago, IL, USA",1.7,,left-handed,2012,871568,3170811,51387,80,TOW,USA,"Townsend, Taylor"
11699387,Dutra Da Silva D.,dutra-da-silva-daniel,M,566,Balneário Camboriú,"Parelheiros , Brazil",1.73,76,left-handed,2007,19448,267115,48225,445,DUT,Brazil,"Dutra Da Silva, Daniel"
11699389,Saraiva Dos Santos P.,saraiva-dos-santos-paulo-andre,M,204,,Brasilia,1.8,,,,4733,16308,272506,984,SAR,Brazil,"Saraiva Dos Santos, Paulo Andre"
11699390,Gimenez I.,gimenez-igor,M,304,,São Paulo,1.8,,,,8008,21979,265148,769,GIM,Brazil,"Gimenez, Igor"
11699391,Boscardin Dias P.,boscardin-dias-pedro,M,789,,"Joinville, Brazil",1.8,,right-handed,,19736,63609,284096,414,BOS,Brazil,"Boscardin Dias, Pedro"
11699392,Luz O.,luz-orlando,M,957,"Barcelona, Spain","Carazinho, Brazil",1.8,78,right-handed,,19733,220392,111195,368,LUZ,Brazil,"Luz, Orlando"
11699393,Bicknell B.,bicknell-blaise,M,280,,Miami,1.91,,,,16498,27518,303122,399,BIC,Jamaica,"Bicknell, Blaise"
11699394,Zeballos F.,zeballos-federico,M,160,"Santa Cruz, Bolivia","Santa Cruz, Bolivia",1.85,75,right-handed,,2012,170918,37637,1489,ZEB,Bolivia,"Zeballos, Federico"
11699395,Nusdeo J.,nusdeo-joao-marcos,M,105,Sao Paulo,Sao Paulo,1.78,72,right-handed,,1648,10895,238744,1454,NUS,Brazil,"Nusdeo, Joao Marcos"
11699396,Alves M.,alves-mateus,M,811,"Rua José Moreira Filho, 264","Sao Jose do Rio Preto, Brazil",1.93,85,right-handed,,31950,105470,204776,428,ALV,Brazil,"Alves, Mateus"
11699397,Mena F.,mena-facundo,M,725,Argentina,"Buenos Aires, Argentina",1.83,85,right-handed,2009,34053,403422,38180,570,MEN,Argentina,"Mena, Facundo"
11699398,Schiessl J.,schiessl-joao-eduardo,M,237,,"São Paulo, Brazil",1.8,,,,4900,10838,391794,890,SCH,Brazil,"Schiessl, Joao Eduardo"
11699421,Leal V.,leal-vitor,M,88,,Nova Iguaçu,1.93,,,,995,4188,320641,1349,LEA,Brazil,"Leal, Vitor"
11699422,Vidal L.,vidal-leticia-garcia,F,88,,,,,,,2178,5471,107469,1208,GAR,Brazil,"Vidal, Leticia Garcia"
11699427,Estevez J.,estevez-juan,M,118,,25 De Mayo,1.7,,,,3048,4116,396006,1130,EST,Argentina,"Estevez, Juan"
11699429,Cundom J.,cundom-julian,M,74,,RESISTENCIA,1.78,,,,0,2618,285840,1495,CUN,Argentina,"Cundom, Julian"
11699430,Salazar A.,salazar-amador,M,102,,Santiago,1.73,,,,0,3612,271977,1407,SAL,Chile,"Salazar, Amador"
11699437,Mouilleron Salvo M.,mouilleron-salvo-manuel,M,100,,Tandil,1.91,,,,1236,3091,322053,1314,MOU,Argentina,"Mouilleron Salvo, Manuel"
11699438,Tenti F.,tenti-fermin,M,228,,"La Plata, Argentina",1.81,74,right-handed,,6830,57631,221015,895,TEN,Argentina,"Tenti, Fermin"
11699440,Ratti L.,ratti-lucio,M,154,,"Lobos, Bs As, Argentina",1.83,,,,2600,5853,405124,1106,RAT,Argentina,"Ratti, Lucio"
11699441,Barreiros Reyes M.,barreiros-reyes-mateo,M,160,,Quito,1.78,,,,6459,14563,261752,842,BAR,Brazil,"Barreiros Reyes, Mateo"
11699446,Bueno H.,bueno-helena,F,124,,,,,,,,,396112,1339,BUE,Brazil,"Bueno, Helena"
11699454,Falabella L.,falabella-lautaro-agustin,M,125,,Tres de febrero,1.75,,,,2142,12303,224619,1359,FAL,Argentina,"Falabella, Lautaro Agustin"
11699459,Bruna N.,bruna-nicolas,M,181,,Iquique,1.88,,,,3144,17389,186264,1366,BRU,Chile,"Bruna, Nicolas"
11699465,San Martin Ramirez V.,san-martin-ramirez-valeska-alexandra,F,16,,,,,,,451,1648,381596,1377,SAN,Ecuador,"San Martin Ramirez, Valeska Alexandra"
11699466,Hess S.,hess-sean,M,139,,Buenos Aires,1.78,,,,3646,10523,303899,1024,HES,Argentina,"Hess, Sean"
11699809,Gomez F.,gomez-federico-agustin,M,504,,Merlo,1.91,,right-handed,,17675,44250,146040,375,GOM,Argentina,"Gomez, Federico Agustin"
11699812,Quinn E.,quinn-ethan,M,507,,"Fresno, California",1.91,,,,102525,173542,334293,342,QUI,USA,"Quinn, Ethan"
11699813,Langmo C.,langmo-christian,M,343,"Boca Raton, Fl",Boca Raton,1.91,84,right-handed,,19781,65124,187230,385,LAN,USA,"Langmo, Christian"
11699814,Cozbinov A.,cozbinov-alexander,M,214,"Las Vegas, USA","Chisinau, Moldova",1.88,79,right-handed,2019,16362,82729,107351,543,COZ,Moldova,"Cozbinov, Alexander"
11699815,Kwiatkowski T.,kwiatkowski-thai-son,M,445,"Charlottesville, VA, USA","Charlotte, NC, USA",1.88,79,right-handed,2017,36853,419932,63642,322,KWI,USA,"Kwiatkowski, Thai-Son"
11699816,Perez A.,perez-alfredo,M,146,,Havana,1.93,,,,10850,51445,134602,599,PER,USA,"Perez, Alfredo"
11699817,Mansouri S.,mansouri-skander,M,827,Tunsia,"Tunis, Tunisia",1.93,86,right-handed,,35078,185169,69362,403,MAN,Tunisia,"Mansouri, Skander"
11699818,Kumar O.,kumar-omni,M,491,,"Mountain View, CA, USA",1.75,,left-handed,,30993,65798,232045,395,KUM,USA,"Kumar, Omni"
11699819,Holt B.,holt-brandon,M,713,Rolling Hills,"Rolling Hills, CA, USA",1.85,82,right-handed,,214337,393438,207050,263,HOL,USA,"Holt, Brandon"
11699820,Zhu E.,zhu-evan,M,393,US,"Ann Arbor, MI, USA",1.85,70,right-handed,,25525,103273,162144,425,ZHU,USA,"Zhu, Evan"
11699821,Schnur B.,schnur-brayden,M,578,"Montreal, Canada","Toronto, Canada",1.93,84,right-handed,2016,13979,742646,66470,874,SCH,Canada,"Schnur, Brayden"
11699822,Svajda T.,svajda-trevor,M,77,,,,,,,19727,20017,417424,1183,SVA,USA,"Svajda, Trevor"
11700010,Thompson B.,thompson-belle,F,97,,,,,,,3154,5455,207587,1067,THO,Australia,"Thompson, Belle"
11700011,Micic E.,micic-elena,F,77,,,,,,,7185,8518,353542,752,MIC,Australia,"Micic, Elena"
11700012,Mcgiffin T.,mcgiffin-tenika,F,62,,,,,,,3872,4209,208604,909,MCG,Australia,"Mcgiffin, Tenika"
11700013,Poulos A.,poulos-annerly,F,71,,,,,,,0,3186,244853,1335,POU,Australia,"Poulos, Annerly"
11700016,Marinkov P.,marinkov-pavle,M,102,,Sydney,1.88,,,,3047,4025,388080,1104,MAR,Australia,"Marinkov, Pavle"
11700017,Wiersholm H.,wiersholm-henrik,M,40,,"Kirkland, USA",1.78,,,,3943,9276,89476,899,WIE,USA,"Wiersholm, Henrik"
11700018,Papac T.,papac-tomislav-edward,M,95,,Sydney,1.91,,,,3177,8013,122556,1283,PAP,Australia,"Papac, Tomislav Edward"
11700021,Crowther C.,crowther-corban,M,113,,Tauranga,1.8,,,,3107,4558,337897,1175,CRO,New Zealand,"Crowther, Corban"
11700022,Delaney Je.,delaney-jesse,M,92,Sydney,Sydney,1.73,73,right-handed,,3781,15684,196903,1368,DEL,Australia,"Delaney, Jesse"
11700023,Tajima N.,tajima-naoki,M,139,Tokyo,"Kumamoto, Japan",1.73,76,right-handed,,3893,39594,215666,1173,TAJ,Japan,"Tajima, Naoki"
11700026,Talic Z.,talic-zaharije-zak,M,69,,Randwick,1.78,,,,2999,9185,213372,1285,TAL,Australia,"Talic, Zaharije-Zak"
11700027,Lea Ma.,ma-lea,F,59,,,,,,,3873,5445,287806,700,LEA,USA,"Ma, Lea"
11700029,Chilakalapudi S.,chilakalapudi-sravya-shivani,F,56,,,,,,,3039,15086,296334,1088,CHI,India,"Chilakalapudi, Sravya Shivani"
11700032,Cook E.,cook-ethan,M,87,,Perth,1.75,,,,2526,9480,353983,1473,COO,Australia,"Cook, Ethan"
11700033,Khan L.,khan-laquisa,F,34,,,,,,,1908,2612,451614,1129,KHA,Australia,"Khan, Laquisa"
11700035,Chikaraishi Y.,chikaraishi-yui,F,59,,,,,,,1986,11853,197532,1211,CHI,Japan,"Chikaraishi, Yui"
11700036,Krish M.,krish-milan,F,73,,,,,,,3528,6258,276351,1025,KRI,Australia,"Krish, Milan"
11700037,Horvit M.,horvit-mia,F,65,,,,,,,4137,5489,100185,790,HOR,USA,"Horvit, Mia"
11700038,Ferguson C.,ferguson-chase,M,95,,,,,,,2088,4726,216010,1151,FER,Australia,"Ferguson, Chase"
